UR #	ILLOC	SR	
23522:	IMP	Not Verb P O3                                     	(CP[ILLOC IMP](Cbar[ILLOC IMP](C[ILLOC IMP]"Please[+NULL]")(IP[ILLOC IMP]"S[+NULL]"(Ibar[ILLOC IMP](I[ILLOC IMP]"Aux[+NULL]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")(PP"P""O3")))))))))        132	
23523:	IMP	Not Verb                                          	(CP[ILLOC IMP](Cbar[ILLOC IMP](C[ILLOC IMP]"Please[+NULL]")(IP[ILLOC IMP]"S[+NULL]"(Ibar[ILLOC IMP](I[ILLOC IMP]"Aux[+NULL]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")))))))))        132	
23524:	IMP	Verb Adv                                          	(CP[ILLOC IMP](Cbar[ILLOC IMP](C[ILLOC IMP]"Please[+NULL]")(IP[ILLOC IMP]"S[+NULL]"(Ibar[ILLOC IMP](I[ILLOC IMP]"Aux[+NULL]")(VP(Vbar(V"Verb")"Adv"))))))        132	
23525:	IMP	Verb O1 Adv                                       	(CP[ILLOC IMP](Cbar[ILLOC IMP](C[ILLOC IMP]"Please[+NULL]")(IP[ILLOC IMP]"S[+NULL]"(Ibar[ILLOC IMP](I[ILLOC IMP]"Aux[+NULL]")(VP(Vbar(V"Verb")"O1""Adv"))))))        132	
23526:	IMP	Verb O1 O2 Adv                                    	(CP[ILLOC IMP](Cbar[ILLOC IMP](C[ILLOC IMP]"Please[+NULL]")(IP[ILLOC IMP]"S[+NULL]"(Ibar[ILLOC IMP](I[ILLOC IMP]"Aux[+NULL]")(VP(Vbar(V"Verb")"O1""O2""Adv"))))))        132	
23527:	IMP	Verb O1 O2 P O3 Adv                               	(CP[ILLOC IMP](Cbar[ILLOC IMP](C[ILLOC IMP]"Please[+NULL]")(IP[ILLOC IMP]"S[+NULL]"(Ibar[ILLOC IMP](I[ILLOC IMP]"Aux[+NULL]")(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")"Adv"))))))        132	
23528:	IMP	Verb O1 O2 P O3                                   	(CP[ILLOC IMP](Cbar[ILLOC IMP](C[ILLOC IMP]"Please[+NULL]")(IP[ILLOC IMP]"S[+NULL]"(Ibar[ILLOC IMP](I[ILLOC IMP]"Aux[+NULL]")(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")))))))        132	
23529:	IMP	Verb O1 O2                                        	(CP[ILLOC IMP](Cbar[ILLOC IMP](C[ILLOC IMP]"Please[+NULL]")(IP[ILLOC IMP]"S[+NULL]"(Ibar[ILLOC IMP](I[ILLOC IMP]"Aux[+NULL]")(VP(Vbar(V"Verb")"O1""O2"))))))        132	
23530:	IMP	Verb O1 P O3 Adv                                  	(CP[ILLOC IMP](Cbar[ILLOC IMP](C[ILLOC IMP]"Please[+NULL]")(IP[ILLOC IMP]"S[+NULL]"(Ibar[ILLOC IMP](I[ILLOC IMP]"Aux[+NULL]")(VP(Vbar(V"Verb")"O1"(PP"P""O3")"Adv"))))))        132	
23531:	IMP	Verb O1 P O3                                      	(CP[ILLOC IMP](Cbar[ILLOC IMP](C[ILLOC IMP]"Please[+NULL]")(IP[ILLOC IMP]"S[+NULL]"(Ibar[ILLOC IMP](I[ILLOC IMP]"Aux[+NULL]")(VP(Vbar(V"Verb")"O1"(PP"P""O3")))))))        132	
23532:	IMP	Verb O1                                           	(CP[ILLOC IMP](Cbar[ILLOC IMP](C[ILLOC IMP]"Please[+NULL]")(IP[ILLOC IMP]"S[+NULL]"(Ibar[ILLOC IMP](I[ILLOC IMP]"Aux[+NULL]")(VP(Vbar(V"Verb")"O1"))))))        132	
23533:	IMP	Verb P O3 Adv                                     	(CP[ILLOC IMP](Cbar[ILLOC IMP](C[ILLOC IMP]"Please[+NULL]")(IP[ILLOC IMP]"S[+NULL]"(Ibar[ILLOC IMP](I[ILLOC IMP]"Aux[+NULL]")(VP(Vbar(V"Verb")(PP"P""O3")"Adv"))))))        132	
23534:	IMP	Verb P O3                                         	(CP[ILLOC IMP](Cbar[ILLOC IMP](C[ILLOC IMP]"Please[+NULL]")(IP[ILLOC IMP]"S[+NULL]"(Ibar[ILLOC IMP](I[ILLOC IMP]"Aux[+NULL]")(VP(Vbar(V"Verb")(PP"P""O3")))))))        132	
23535:	IMP	Verb                                              	(CP[ILLOC IMP](Cbar[ILLOC IMP](C[ILLOC IMP]"Please[+NULL]")(IP[ILLOC IMP]"S[+NULL]"(Ibar[ILLOC IMP](I[ILLOC IMP]"Aux[+NULL]")(VP(Vbar(V"Verb")))))))        132	
23788:	Q  	Aux S Never Verb Adv                              	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"Adv"))))))))        132	
23789:	Q  	Aux S Never Verb O1 Adv                           	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1""Adv"))))))))        132	
23790:	Q  	Aux S Never Verb O1 O2 Adv                        	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1""O2""Adv"))))))))        132	
23791:	Q  	Aux S Never Verb O1 O2 P O3 Adv                   	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")"Adv"))))))))        132	
23792:	Q  	Aux S Never Verb O1 O2 P O3                       	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")))))))))        132	
23793:	Q  	Aux S Never Verb O1 O2                            	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1""O2"))))))))        132	
23794:	Q  	Aux S Never Verb O1 P O3 Adv                      	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1"(PP"P""O3")"Adv"))))))))        132	
23795:	Q  	Aux S Never Verb O1 P O3                          	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1"(PP"P""O3")))))))))        132	
23796:	Q  	Aux S Never Verb O1                               	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")"O1"))))))))        132	
23797:	Q  	Aux S Never Verb P O3 Adv                         	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")(PP"P""O3")"Adv"))))))))        132	
23798:	Q  	Aux S Never Verb P O3                             	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")(PP"P""O3")))))))))        132	
23799:	Q  	Aux S Never Verb                                  	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP"Never"(Negbar(VP(Vbar(V"Verb")))))))))        132	
23800:	Q  	Aux S Not Verb Adv                                	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"Adv"))))))))        132	
23801:	Q  	Aux S Not Verb O1 Adv                             	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1""Adv"))))))))        132	
23802:	Q  	Aux S Not Verb O1 O2 Adv                          	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1""O2""Adv"))))))))        132	
23803:	Q  	Aux S Not Verb O1 O2 P O3 Adv                     	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")"Adv"))))))))        132	
23804:	Q  	Aux S Not Verb O1 O2 P O3                         	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")))))))))        132	
23805:	Q  	Aux S Not Verb O1 O2                              	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1""O2"))))))))        132	
23806:	Q  	Aux S Not Verb O1 P O3 Adv                        	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1"(PP"P""O3")"Adv"))))))))        132	
23807:	Q  	Aux S Not Verb O1 P O3                            	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1"(PP"P""O3")))))))))        132	
23808:	Q  	Aux S Not Verb O1                                 	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")"O1"))))))))        132	
23809:	Q  	Aux S Not Verb P O3 Adv                           	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")(PP"P""O3")"Adv"))))))))        132	
23810:	Q  	Aux S Not Verb P O3                               	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")(PP"P""O3")))))))))        132	
23811:	Q  	Aux S Not Verb                                    	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP(NegBar(Neg"Not")(VP(Vbar(V"Verb")))))))))        132	
23812:	Q  	Aux S Verb Adv                                    	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"Adv"))))))        132	
23813:	Q  	Aux S Verb O1 Adv                                 	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1""Adv"))))))        132	
23814:	Q  	Aux S Verb O1 O2 Adv                              	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1""O2""Adv"))))))        132	
23815:	Q  	Aux S Verb O1 O2 P O3 Adv                         	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")"Adv"))))))        132	
23816:	Q  	Aux S Verb O1 O2 P O3                             	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1""O2"(PP"P""O3")))))))        132	
23817:	Q  	Aux S Verb O1 O2                                  	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1""O2"))))))        132	
23818:	Q  	Aux S Verb O1 P O3 Adv                            	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1"(PP"P""O3")"Adv"))))))        132	
23819:	Q  	Aux S Verb O1 P O3                                	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1"(PP"P""O3")))))))        132	
23820:	Q  	Aux S Verb O1                                     	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")"O1"))))))        132	
23821:	Q  	Aux S Verb P O3 Adv                               	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")(PP"P""O3")"Adv"))))))        132	
23822:	Q  	Aux S Verb P O3                                   	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")(PP"P""O3")))))))        132	
23823:	Q  	Aux S Verb                                        	(CP[ILLOC Q][+FIN](Cbar[ILLOC Q][+FIN](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP(Vbar(V"Verb")))))))        132	
26468:	Q  	Aux S Never Verb O1 O2 P O3[+WH]                  	(CP[ILLOC Q][+FIN][+WH]"Adv[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH Adv](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH Adv][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH Adv][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH Adv]"Never"(Negbar[+WH][SLASH Adv](VP[+WH][SLASH Adv](Vbar[+WH][SLASH Adv](V"Verb")"O1""O2"(PP[+WH]"P""O3[+WH]")"Adv[+NULL][SLASH Adv]"))))))))        132	
26469:	Q  	Aux S Never Verb O1 O2[+WH]                       	(CP[ILLOC Q][+FIN][+WH]"Adv[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH Adv](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH Adv][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH Adv][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH Adv]"Never"(Negbar[+WH][SLASH Adv](VP[+WH][SLASH Adv](Vbar[+WH][SLASH Adv](V"Verb")"O1""O2[+WH]""Adv[+NULL][SLASH Adv]"))))))))        132	
26470:	Q  	Aux S Never Verb O1 O2[+WH] P O3                  	(CP[ILLOC Q][+FIN][+WH]"Adv[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH Adv](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH Adv][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH Adv][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH Adv]"Never"(Negbar[+WH][SLASH Adv](VP[+WH][SLASH Adv](Vbar[+WH][SLASH Adv](V"Verb")"O1""O2[+WH]"(PP"P""O3")"Adv[+NULL][SLASH Adv]"))))))))        132	
26471:	Q  	Aux S Never Verb O1 P O3[+WH]                     	(CP[ILLOC Q][+FIN][+WH]"Adv[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH Adv](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH Adv][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH Adv][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH Adv]"Never"(Negbar[+WH][SLASH Adv](VP[+WH][SLASH Adv](Vbar[+WH][SLASH Adv](V"Verb")"O1"(PP[+WH]"P""O3[+WH]")"Adv[+NULL][SLASH Adv]"))))))))        132	
26472:	Q  	Aux S Never Verb O1[+WH]                          	(CP[ILLOC Q][+FIN][+WH]"Adv[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH Adv](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH Adv][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH Adv][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH Adv]"Never"(Negbar[+WH][SLASH Adv](VP[+WH][SLASH Adv](Vbar[+WH][SLASH Adv](V"Verb")"O1[+WH]""Adv[+NULL][SLASH Adv]"))))))))        132	
26473:	Q  	Aux S Never Verb O1[+WH] O2                       	(CP[ILLOC Q][+FIN][+WH]"Adv[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH Adv](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH Adv][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH Adv][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH Adv]"Never"(Negbar[+WH][SLASH Adv](VP[+WH][SLASH Adv](Vbar[+WH][SLASH Adv](V"Verb")"O1[+WH]""O2""Adv[+NULL][SLASH Adv]"))))))))        132	
26474:	Q  	Aux S Never Verb O1[+WH] O2 P O3                  	(CP[ILLOC Q][+FIN][+WH]"Adv[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH Adv](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH Adv][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH Adv][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH Adv]"Never"(Negbar[+WH][SLASH Adv](VP[+WH][SLASH Adv](Vbar[+WH][SLASH Adv](V"Verb")"O1[+WH]""O2"(PP"P""O3")"Adv[+NULL][SLASH Adv]"))))))))        132	
26475:	Q  	Aux S Never Verb O1[+WH] P O3                     	(CP[ILLOC Q][+FIN][+WH]"Adv[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH Adv](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH Adv][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH Adv][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH Adv]"Never"(Negbar[+WH][SLASH Adv](VP[+WH][SLASH Adv](Vbar[+WH][SLASH Adv](V"Verb")"O1[+WH]"(PP"P""O3")"Adv[+NULL][SLASH Adv]"))))))))        132	
26476:	Q  	Aux S Never Verb P O3[+WH]                        	(CP[ILLOC Q][+FIN][+WH]"Adv[+NULL][+TOPIC]"(Cbar[ILLOC Q][+FIN][+WH][SLASH Adv](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][+WH][SLASH Adv][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][+WH][SLASH Adv][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[+WH][SLASH Adv]"Never"(Negbar[+WH][SLASH Adv](VP[+WH][SLASH Adv](Vbar[+WH][SLASH Adv](V"Verb")(PP[+WH]"P""O3[+WH]")"Adv[+NULL][SLASH Adv]"))))))))        132	
